UniqueCount	AmbigCount
3	1542
0	134
0	9
0	9
0	7
0	10
0	11
0	9
2	10
0	10
0	0
0	0
3	5
0	7
0	15
0	240
2	228
0	266
0	260
2	199
0	246
0	236
0	28
0	139
0	65
0	45
0	47
4	13
0	9
1	22
0	12
0	2
0	5
0	0
5	1
0	0
0	0
0	0
0	0
0	0
1	11
0	0
0	0
1	14
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	2
0	2
0	1
0	2
0	2
0	2
0	2
0	1
0	2
0	2
0	0
0	2
0	2
0	0
123	11160
6	11026
2	10110
0	6066
6	5488
6	2840
0	1162
1372	0
0	0
0	0
11	4
0	0
0	4
3	0
0	1874
0	1927
0	1885
0	1111
2	1115
0	723
0	768
1	271
0	638
0	332
0	81
0	106
0	192
0	158
0	171
0	5
0	63
0	69
0	94
0	4
1	1
0	1
0	31
0	9
0	31
0	31
0	1
0	30
0	0
2	6
0	297
4	316
1	234
0	167
0	6
0	0
0	7
0	16
0	0
0	31
0	18
4	4
0	11
0	1
36	512
6	170
19	106
0	261
0	37
7	288
0	285
0	632
0	780
0	780
0	704
0	222
0	756
0	814
0	704
7	616
1	496
0	696
0	775
0	708
0	642
0	677
0	664
0	358
0	215
0	195
0	492
0	243
0	0
0	177
0	96
0	46
0	66
0	119
0	8
2	30
1	120
0	91
1	52
0	65
0	57
0	59
0	2
0	2
0	21
1	1
0	158
0	137
1	101
0	87
0	42
0	56
0	48
0	41
0	25
0	13
0	5
0	0
1	145
768	186
0	45
4	0
1	920
10	930
0	103
0	138
0	84
1	11
0	0
4	13
0	3436
2	4334
3	4744
23	3029
2	4551
1	1570
1	1314
10	1160
0	46
0	37
54	5634
25	5267
495	4986
56	5614
83	880
6	331
0	0
0	314
6	410
0	351
0	229
0	613
0	332
0	417
0	383
0	170
0	248
0	57
0	20
0	15
3	77
0	256
1	13
0	64
0	2
0	12
0	346
0	346
3	372
0	379
0	354
0	376
0	327
0	327
0	338
0	9
0	329
0	344
0	351
0	198
503	1692
5	1171
12	1370
9	103
2	526
0	1
0	120
18	77
0	7
0	6
0	6
0	6
0	2
0	0
9	28
0	0
0	0
0	0
0	0
0	8
0	263
14	271
0	1
5	103
0	4
0	0
10	1187
2	927
23	1120
0	113
6	845
5	692
0	12
0	9
2	12
0	1527
3	1261
0	1509
2	1388
8	1459
0	8
0	124
2	411
15	28
0	27
10	3
396	2384
0	2057
0	347
153	142
2	122
43	456
0	0
254	0
2	0
40	0
1	481
1	488
0	512
0	515
0	458
0	499
0	498
1	126
0	15
1	442
0	26
0	340
1	20
1	15
0	26
0	502
0	237
0	19
0	451
0	406
0	2
0	6
0	443
0	55
3	11
0	6
1	51
0	150
0	107
1	189
0	71
0	91
0	1
0	272
32	184
0	272
0	270
2	169
4	207
8	327
17	140
1	79
6	826
0	765
0	705
0	586
0	556
0	570
0	570
0	570
0	96
4	0
1	18
1	679
0	676
1	47
3	137
0	4
0	0
0	251
6	629
0	567
16	462
0	152
0	448
0	509
0	415
0	488
0	516
0	505
0	428
1	28
0	48
0	25
0	5
0	117
0	11
0	28
0	59
1	84
1	35
0	6
0	0
2	1
0	0
8	0
1	18
0	17
1	11
0	0
0	8
0	0
4	896
0	861
0	852
0	386
0	7
0	175
0	55
0	56
0	106
0	71
0	34
0	61
0	35
0	57
0	57
0	37
0	0
0	7886
6	8472
60	8564
0	7884
0	7862
0	8050
0	7816
0	7320
0	8040
0	7861
0	6291
0	7802
0	7943
0	7452
2	7475
0	6810
0	6241
0	4364
4	3994
0	3739
0	3688
10	3367
0	1995
1	1680
0	386
1	1026
0	592
0	293
0	16
0	75
0	0
1	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	9
0	6
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
5	45
0	0
0	0
5	160
1	0
2	3
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
1	83
0	1
0	0
0	0
0	1
0	0
0	0
0	172
0	9
0	0
0	0
0	0
0	0
1	182
0	19
0	144
0	12
0	19
0	12
0	19
0	12
0	24
0	19
0	14
1	9
0	6
0	13
0	4
8	31
0	158
0	15
0	95
0	120
0	1
12	2
0	2
0	868
1	782
9	1290
2	1600
1	858
26	761
1	1307
1	1871
3	1529
10	1543
43	1453
25	973
0	855
0	6
8	11
0	0
0	3
422	6
0	0
0	0
0	2
1	8
6	8
0	51
0	0
0	46
8	0
0	0
1	50
0	1
6	0
7	16
0	2
10	37
0	41
10	29
0	11
0	13
26	4435
0	615
3	5424
0	1563
0	54
23	3815
1	1159
9	2353
0	696
0	556
0	568
0	422
0	459
0	71
0	23
1	6
0	15
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	200
0	189
0	127
0	39
0	11
0	3
0	0
0	17
0	21
0	8
0	0
0	2
0	0
0	5
0	5
0	1
0	1
1	2
0	0
0	0
0	1
0	42
0	57
0	57
2	59
1	42
0	252
0	197
0	27
0	27
0	49
19	123
0	205
0	2
0	73
0	0
0	23
0	0
0	0
0	0
0	66
0	64
3	756
0	776
0	789
0	767
0	119
0	778
0	88
0	51
0	30
0	42
0	734
0	20
0	703
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
1	4
0	0
0	5
0	1
0	1
0	0
0	0
1	2
0	2
0	2
0	2
0	2
0	2
0	0
105	1899
0	1899
28	177
14	177
0	7
1	63
0	21
0	6
0	1
0	51
0	48
0	15
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	6
0	107
0	42
0	119
1	159
0	34
0	0
0	117
0	4
0	0
0	133
0	134
0	149
0	132
0	84
0	108
0	92
0	71
0	57
0	80
0	67
0	2
0	21
0	6
0	48
0	42
0	15
0	38
0	2
2	15
0	0
0	0
11	106
6	50
0	94
5	14
639	86
0	80
0	15
0	0
0	0
11	536
0	580
0	580
0	571
0	574
2	485
0	550
0	498
0	553
0	559
0	562
0	576
0	572
0	505
0	517
0	519
0	23
5	328
0	187
2	287
0	20
0	20
1	109
0	68
0	44
1	28
0	4
0	56
0	59
0	59
0	59
0	59
0	59
0	59
0	55
0	0
1	21
0	315
0	310
0	322
0	292
0	291
0	290
0	287
0	287
0	287
0	68
0	6
0	0
0	1
3	8
8	41
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
21	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	24
0	0
0	0
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	24
0	46
0	49
0	46
0	24
0	1
0	1
1	0
0	8
0	1
0	10
0	15
1	135
0	133
0	155
0	9
0	13
8	33
0	9
0	4
0	16
0	9
0	17
0	126
0	15
0	11
0	22
0	121
0	7
0	38
0	122
0	8
0	116
0	14
0	10
0	29
0	111
0	7
2	7
0	104
0	6
0	1
0	123
0	123
0	28
0	28
0	9
0	1
0	114
0	0
0	22
0	54
0	0
0	0
0	6
0	100
0	81
0	100
0	1
0	0
0	1
0	1
0	0
0	0
2	5620
5127	18077
6	17944
1	17793
0	13429
24	10871
0	5655
0	5622
9	0
5	2
16	87
0	1
1	1
13	84
0	3
0	0
0	6
0	0
887	1250
0	26
2	1211
0	221
0	2
1	4
0	1
0	0
161	1
0	3754
39	3754
40	3628
0	3614
23	3614
0	3484
0	3484
0	1761
0	16
7	0
1	72
0	0
0	0
2	73
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
0	20
0	22
0	14
0	14
0	14
0	7
0	4
0	2
0	3
0	2
0	2
0	2
0	3
0	0
0	0
0	2
0	0
0	0
0	0
0	146
0	178
0	180
0	180
0	180
0	145
0	180
0	180
0	181
0	180
0	181
7	181
0	181
0	181
0	179
0	100
0	138
4	46
0	2
0	18
0	6
0	11
0	0
0	5
0	5
0	1
0	1
0	1
0	0
242	54
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	110
0	17
0	12
0	25
3	89
0	47
0	57
0	29
0	607
2	605
0	16
0	9
0	4
388	41
0	41
113	346
0	1
1	322
21	63
0	223
0	163
5	130
0	9
2	192
0	697
0	661
0	591
0	603
0	655
0	659
0	659
0	648
1	502
0	560
0	606
0	663
0	547
1	315
0	54
0	49
4	55
0	23
0	41
0	9
0	35
3	25
3	26
2	20
5	5
0	0
0	0
0	1
0	0
0	0
1	144
2	0
26	591
23	342
26	495
0	310
87	763
2	277
0	228
0	79
1	324
1	350
0	198
0	161
1	275
3	194
0	129
0	115
0	0
0	157
0	142
1	170
0	5
0	0
0	0
4	3
0	0
0	0
4	0
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
4807	124
19	123
5	0
0	18
0	26
0	5
0	26
0	26
0	26
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
4	11
0	0
0	0
0	0
0	0
2	7110
120	1751
13	10512
3	7456
244	10705
4	2568
2	10219
0	8398
6	2317
0	6426
0	0
2	1
0	1
1	15
0	0
203	12
0	12
0	5
0	0
0	0
2	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	52
0	52
1	0
0	47
0	10
0	670
3	670
0	618
0	592
0	31
0	110
0	183
0	7
4	119
0	3
0	17
0	3
0	3
0	11
0	0
0	0
0	0
4	57
0	12
15	57
0	1
0	0
0	0
0	4
0	2
0	27
3	2
0	53
1	10
0	0
0	0
0	0
0	0
2	28528
0	26326
0	26909
0	27381
5	15400
0	4321
0	3838
0	3090
0	1932
0	0
0	1196
0	874
0	360
0	263
1	661
2	677
2	9
3	0
0	0
1	48
0	23
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	20
0	0
1	0
14	11
0	1
0	3
0	3
0	3
0	3
0	8
0	8
0	8
0	2
0	0
47	87
0	0
0	0
20	20
0	0
0	0
0	7
0	7
1	17
0	7
16	120
0	120
1	120
1	16
0	80
0	0
503	621
2	597
0	506
284	331
0	156
0	331
0	209
1	0
14	12
0	12
0	12
8	22
0	0
0	0
236	317
0	13
0	64
106	8
0	63
0	0
0	5
0	4
0	2
0	224
7	225
0	7
0	222
0	224
0	9
0	223
0	0
0	0
31	0
4	2
0	228
0	225
0	226
0	37
0	53
0	8
0	1
0	3
0	14
0	0
0	0
0	0
0	201
19	4147
0	4124
4	3204
1	4047
0	4148
0	53
0	0
0	8
0	0
154	553
0	0
20	553
2	321
0	114
0	0
19	66
364	268
0	252
2	208
0	14
3	1
18	42
0	169
136	204
0	7
0	0
0	0
0	0
0	12
0	42
0	6
0	2
1	224
0	511
0	511
4	7
0	0
0	0
0	0
0	19
19	141
0	16
2	0
0	63
0	5
0	667
0	665
0	168
13	6
0	47
0	44
0	45
0	45
0	164
0	0
0	270
0	0
0	0
0	156
0	156
0	156
0	0
0	2
0	2
0	401
0	66
0	8
0	8
0	6
0	0
0	1
4	76
6	45
0	1
0	16
0	16
0	4
0	320
3	3
985	1247
0	117
0	350
1	166
2	445
0	35
0	509
0	169
0	0
0	50
0	23
44	338
1	140
0	9
8	90
1	59
5	141
0	17
0	267
1	17
1368	556
0	1
5	226
228	416
0	3
538	61
2	57
0	3
0	0
0	0
2	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	739
0	148
0	168
0	291
0	42
0	120
0	108
2	1812
0	183
0	79
0	1396
0	159
0	92
0	144
0	159
0	113
0	303
0	10
0	99
0	149
0	98
0	118
0	33
0	36
0	12
0	0
0	11
0	69
0	205
0	116
0	35
0	6
0	13
0	173
0	18
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	21
0	20
0	0
0	0
1	3
0	0
10	1611
1752	3225
0	785
2	454
5	1434
15	258
0	580
24	663
11	500
0	22
1	0
2	81
0	154
0	33
0	36
2	2
0	27
0	16
14	4
3	4
1	801
0	809
0	880
0	880
0	872
0	854
0	827
0	523
0	152
0	145
0	83
1	12
0	0
0	0
0	0
0	0
0	0
0	0
8	19
0	0
0	2
0	7
0	0
312	47
0	23
0	6
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	8
3	17
7	669
27	696
0	93
0	99
0	28
0	7
0	496
0	72
0	548
0	555
0	154
0	105
0	507
3	60
1	44
0	248
106	163
0	30
0	108
0	819
0	871
2	871
0	721
0	591
26	650
0	504
0	426
0	253
6	259
0	51
16	39
5	1002
1	405
0	392
1	4
4	1246
0	631
1	1151
0	830
0	440
0	805
0	383
0	543
0	81
5	86
0	0
0	0
6	3
0	0
0	0
0	0
0	0
0	0
0	141
0	124
0	124
0	141
0	0
0	23
0	23
0	27
0	24
0	13
0	18
0	14
0	2
0	2
2	5
0	1
1	1
0	12
0	0
0	0
2	102
0	114
9	116
0	46
0	37
0	27
0	24
0	29
0	0
0	3
0	0
0	2
0	0
0	0
0	0
2328	8
0	1
0	5
0	5
0	6
7	37
0	0
0	5
0	5
0	0
699	1114
0	1099
32	868
0	1349
7	678
4940	10475
0	785
0	962
0	302
2	1493
0	181
6	8362
0	0
2	1367
0	1354
0	1340
0	52
1	1346
3	173
0	12
0	13
0	17
0	1339
0	1353
0	1338
0	34
0	1337
0	1327
0	1339
0	2
0	1349
0	0
0	15
0	1352
3	1347
0	1381
0	1380
0	1376
0	1380
0	11
0	1334
0	6
0	1319
2	1333
2	1191
0	1149
0	0
2	92
83	327
1	190
1	225
0	0
2	7
11	202
0	0
0	81
0	0
0	13
0	13
0	4
0	0
0	0
0	0
0	13
0	12
0	0
0	140
0	2
0	140
0	0
0	0
0	0
0	0
0	303
0	303
0	0
3	2
0	262
0	20
0	15
1	6
0	2
0	2
0	231
0	248
0	77
0	2
0	1
0	1
0	200
3	3
0	7
0	3
0	0
0	2
0	2
0	0
3617	1046
13	147
2	0
13	973
0	0
6	74
0	3
0	3
13	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	140
0	137
0	2
0	138
0	23
1	11
0	36
2	31
0	10
0	24
0	15
0	0
0	0
0	0
0	65
0	3
0	10
0	63
0	16
0	2
0	2
33	104
0	104
0	0
0	1
0	11
0	0
0	7
0	0
0	0
0	13
0	0
0	0
0	0
0	3
0	0
0	3
0	3
0	3
0	3
0	3
0	13
2	21
0	16
0	0
1	1
2	62
0	3
0	62
0	16
0	1
0	1
0	0
0	0
0	0
0	10
0	311
0	266
0	32
5	286
0	318
0	270
0	0
0	0
0	0
0	0
0	116
0	116
0	117
0	0
0	112
0	0
0	144
5	132
0	8
0	35
0	5
22	73
0	2
0	38
1	59
0	0
2	34
1	40
0	46
0	9
0	9
0	23
1	18
0	8
0	7
4	4
0	9
1	3
2326	857
0	856
0	26
0	26
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	116
0	139
1	123
0	119
0	26
0	42
0	33
0	22
0	7
0	2
0	3
0	7
0	357
0	354
0	16
0	362
0	0
1	24
0	0
0	0
0	0
0	11
0	12
45	52
1	11
0	2227
0	0
0	0
117	142
0	3
0	0
0	16
0	0
0	0
0	108
0	0
3	1312
1	1294
0	23
0	1271
0	0
0	0
0	0
0	336
3	2
0	0
0	0
3	0
0	0
0	0
0	17
0	19
0	36
0	15
0	3870
0	17
0	21
7	143
0	93
5	3904
3	124
9	761
0	1051
2	31
0	160
0	680
2	3138
0	845
0	108
26	8
1	16
0	185
3	188
0	5
0	1
0	0
0	154
0	9
2	153
0	167
0	438
0	406
0	413
0	83
2	2
0	21
0	11
0	21
0	14
0	76
0	25
0	20
0	33
0	19
0	0
0	0
0	0
0	0
0	1
0	0
0	77
0	72
0	72
0	77
0	8
0	8
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	8
0	8
1187	105
0	15
0	49
0	38
2	7
0	0
0	0
0	244
37	244
0	49
0	16
0	10
0	12
36	2
0	2
0	1
59	8
36	4
0	4
0	40
256	86
0	77
0	77
1	23
0	6
7	731
105	3654
0	298
2	3734
0	89
2	333
0	635
46	3497
0	278
0	114
0	0
0	0
0	0
0	0
0	1
0	0
0	138
0	289
8	1700
57	4
1	1625
0	92
0	45
0	1504
0	230
0	1565
0	114
0	19
10	3
0	13
0	7
0	7
2	26
0	0
0	0
0	158
3	12
0	23
1	11
3	1
0	1
0	0
4	433
0	69
3	6
1	135
9	104
147	33
3	0
0	101
3	118
2	122
8	100
0	46
0	45
2	19
0	3
0	1
1	7
0	4
0	1
0	349
0	0
0	0
0	0
0	0
0	4
0	11
0	0
0	0
0	5
0	3
0	4
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	91
0	47
5	75
7	70
0	38
0	39
0	64
0	61
0	42
0	56
0	0
0	0
6	0
83	66
0	38
0	28
0	9
0	2
1	15
0	9
0	3
0	0
0	5
1	23
4	8
3	1134
20	1244
1	1027
29	240
0	135
0	100
0	0
2	0
0	444
3	601
0	602
3	398
0	244
0	42
0	47
0	28
0	5
0	31
2	32
0	10
0	13
0	16
0	6
429	1155
0	338
0	338
1	528
0	516
0	305
0	310
0	167
5	2
0	0
0	0
0	2
5	9
13	9
0	0
0	28
0	0
0	26
0	28
1	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
756	164
0	63
0	101
3	0
2	237
3	203
0	0
0	227
0	225
1	209
0	8
0	1
0	130
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	101
0	231
0	213
0	63
7	14
3	21
0	0
0	0
169	8
0	3
0	7
1	87
0	310
49	787
6	688
0	224
0	154
0	3
0	58
0	3
0	6
0	0
16	37
0	38
0	78
0	2
0	1
0	40
0	0
24	5
0	5
0	1779
0	1756
0	1728
0	1186
0	1254
0	1238
0	1362
0	1369
0	1379
0	1383
0	1369
0	1332
2	1375
0	1011
0	1368
0	1205
0	519
0	481
0	46
0	195
0	27
0	85
0	12
0	4
0	3
0	15
0	13
1705	153
3	17
0	110
0	0
0	10
0	25
0	1
10	12
0	0
201	1090
6	1007
0	358
0	311
1	0
0	162
6	480
5	481
0	431
0	444
0	262
20	15
1	10756
1	10066
0	7761
0	4052
0	7859
0	7999
3	5379
0	6170
0	5571
0	6404
0	2773
0	2091
0	1065
0	1100
67	330
0	0
1	1844
0	0
0	0
24	2632
58	5183
3	1418
2	1078
2	86
8	999
12	3564
4	3026
9	3020
0	8
0	1907
0	858
0	92
0	1579
2	74
0	89
0	218
0	115
0	1973
0	85
0	1975
48	1975
0	89
0	1973
0	62
0	1973
0	162
0	1973
0	0
0	65
0	143
0	105
0	3
0	11
0	13
1	0
0	15
0	0
0	0
82	14
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	3
0	0
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1701	518
14	517
0	2
0	2
689	1
0	0
1	0
0	39
11	39
288	1271
0	1
2	1169
164	1375
0	1113
66	10427
0	10371
0	242
0	832
1	496
0	3
0	24
0	30
0	37
0	36
0	37
0	12
0	13
0	2
0	0
4	148
0	146
0	141
0	2
0	2
0	2
0	0
0	0
8	901
0	892
5	833
0	93
0	7
0	54
3	102
0	29
1	21
2	22
0	14
0	3
1	8
0	1
0	872
0	895
0	912
0	902
2	900
0	884
0	891
0	888
0	895
0	616
0	396
0	421
0	424
0	431
0	0
1	21
0	0
0	32
0	32
0	14
0	6
0	1
0	0
2	0
0	0
0	0
0	0
46	5
5	4
0	3888
0	3886
3	1815
0	1481
0	136
0	503
6	648
3	298
0	53
0	62
1	26
0	0
0	24
0	14
0	14
0	0
0	0
0	1
0	0
0	0
0	0
2	1
0	15
0	0
0	28
0	2
0	205
0	207
5	12
0	11
0	196
0	4
0	21
0	1
0	0
0	19
0	7
0	10
0	9
0	94
0	88
0	78
0	0
0	67
0	32
0	72
0	0
0	8
0	8
0	6
0	8
0	8
0	8
0	4
0	0
0	0
0	0
0	0
0	0
12	952
0	778
6	622
0	114
6	570
0	144
0	10
0	45
0	39
0	32
36	93
4	30
0	11
0	11
0	0
0	0
0	4
0	0
0	1
249	1070
1	992
3	44
0	37
1	27
0	0
0	1
1	0
0	1
0	0
0	3
0	1
0	9
4	13
0	7
0	1221
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	1
0	1
0	9
0	1
0	1
0	1
0	97
1	656
3	88
0	104
0	104
0	16
0	16
0	48
4	104
0	5480
0	3
0	100
0	9
2	18
3	0
0	11
0	5239
0	5535
0	2012
0	5529
0	670
0	5454
0	1871
0	643
0	767
7	5768
1	289
1	309
0	661
0	5496
0	5455
0	5192
0	5462
0	1
1	5465
3	5482
0	0
8	5312
0	5520
0	579
0	4902
0	426
0	2
0	2
0	2
0	0
0	0
0	180
1	0
0	5
0	139
0	138
0	139
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	201
0	619
0	586
0	388
0	0
0	255
0	46
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	242
0	235
0	767
0	665
0	772
0	793
0	772
0	572
1	602
0	628
0	936
0	936
0	714
0	862
0	879
0	926
0	862
1	982
0	700
0	838
0	875
0	936
0	939
0	941
0	981
0	962
0	2
0	0
0	5
0	0
0	843
0	845
0	761
0	410
0	509
0	349
0	621
0	480
0	379
697	337
1	314
1	154
0	155
0	12
0	0
0	0
0	0
1	0
28	0
1	11
0	0
0	0
0	0
0	0
0	0
0	0
6	173
2	1
0	136
0	1165
0	1159
0	1134
0	870
3	1146
0	730
0	640
0	545
0	126
0	53
0	112
0	8
33	24
0	24
0	18
0	13
0	14
0	13
0	21
0	17
0	9
0	12
0	9
0	6
0	1
0	0
3	1
69	218
0	207
1	57
0	34
0	33
0	0
0	3
0	167
0	180
0	25
0	47
0	47
0	4
0	5
0	2
0	1
0	0
1	0
12	6
0	0
0	0
685	1236
1	778
3	459
2	2
0	4
0	4
0	0
0	0
0	0
233	45508
18	19292
25	46905
4	46283
30	46162
3	37652
0	8
1	1088
0	1132
4	1154
0	2
0	29
0	19
3	26
0	25
0	8
0	6
0	3
0	6
0	1
65	818
0	13
0	810
1	0
515	873
0	217
0	277
0	312
0	343
3	314
2	167
2	59
0	585
0	268
0	1126
0	1036
0	1101
1	516
17	1050
2	74
0	344
0	388
0	142
2	204
0	205
0	141
0	22
5	17
0	45
0	6
4	562
4	470
0	530
0	393
0	77
0	32
19	111
0	12
2	4
455	1
5	32
4	14
0	0
0	0
0	2
0	1402
0	11
1	281
13	1478
0	6
7	1143
0	788
0	665
3	678
1	366
0	208
0	375
0	246
0	677
6	348
0	167
0	151
0	82
0	1
0	35
0	5
0	0
0	0
0	2
1	2
0	0
0	0
1	8
0	0
0	25
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	140
0	132
0	130
12	188
8	29
0	9
6	5
5	0
3	4
1	5
5	7
0	0
0	1476
0	1473
5	25
5	53
17	113
1	23
6	34
3	0
0	0
0	0
0	0
0	0
0	0
0	44
0	64
59	125
0	61
0	64
0	7
0	3
0	5
0	1
0	5
0	0
0	8
0	0
0	8
0	0
0	0
0	200
9	158
0	975
0	996
0	55
0	969
0	962
0	346
1	53
0	145
0	678
5	985
0	247
0	571
7	418
0	122
0	92
0	43
0	25
0	24
0	4
0	2
0	0
1	16
0	23
0	0
0	207
3	1059
0	59
5086	1054
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	60
