Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR36910393_1	(0.0, 0.00714430815974609)	(1.0, 0.005057216891271598)	(2.0, 0.002970125622797105)	(3.0, 0.0021653460753026797)	(4.0, 0.0013605665278082547)	(5.0, 0.0015161868822961269)	(6.0, 0.0016718072367839993)	(7.0, 0.0019136857306165777)	(8.0, 0.0021555642244491563)	(9.0, 0.002768263791547122)	(10.0, 0.003380963358645088)	(11.0, 0.005748171265197751)	(12.0, 0.008115379171750413)	(13.0, 0.01125357477739442)	(14.0, 0.014391770383038427)	(15.0, 0.01926224284892458)	(16.0, 0.02413271531481073)	(17.0, 0.03643828368854317)	(18.0, 0.048743852062275606)	(19.0, 0.06639386803870582)	(20.0, 0.08404388401513604)	(21.0, 0.10867814150098197)	(22.0, 0.1333123989868279)	(23.0, 0.1584730979004271)	(24.0, 0.18363379681402628)	(25.0, 0.21384459854554902)	(26.0, 0.291162126210135)	(27.0, 0.3382688521431982)	(28.0, 0.39558427333066576)	(29.0, 0.4528996945181334)	(30.0, 0.5432315301137479)	(31.0, 0.6335633657093626)	(32.0, 0.7427332675305263)	(33.0, 0.8519031693516899)	(34.0, 0.9757156126414096)	(35.0, 1.0995280559311293)	(36.0, 1.230702675876878)	(37.0, 1.3618772958226268)	(38.0, 1.4742067354694786)	(39.0, 1.5865361751163303)	(40.0, 1.7199383892791769)	(41.0, 1.8533406034420232)	(42.0, 2.0526049086608116)	(43.0, 2.2518692138796)	(44.0, 2.3994871251101215)	(45.0, 2.547105036340643)	(46.0, 2.664915869502142)	(47.0, 2.782726702663641)	(48.0, 2.8995362300014063)	(49.0, 3.016345757339171)	(50.0, 3.1063476777832717)	(51.0, 3.196349598227372)	(52.0, 3.215257026668064)	(53.0, 3.2341644551087567)	(54.0, 3.284749962909)	(55.0, 3.3353354707092433)	(56.0, 3.3186520794489747)	(57.0, 3.301968688188707)	(58.0, 3.2401758470878312)	(59.0, 3.178383005986955)	(60.0, 3.0197694051379047)	(61.0, 2.8611558042888543)	(62.0, 2.753962725599271)	(63.0, 2.6467696469096875)	(64.0, 2.400970409403183)	(65.0, 2.1551711718966784)	(66.0, 1.9722567857499702)	(67.0, 1.7893423996032622)	(68.0, 1.6113109355507995)	(69.0, 1.4332794714983366)	(70.0, 1.2631268436788026)	(71.0, 1.0929742158592686)	(72.0, 0.9467471059682842)	(73.0, 0.8005199960773001)	(74.0, 0.6779765256210328)	(75.0, 0.46912867434329725)	(76.0, 0.3828242935218288)	(77.0, 0.32431904356690533)	(78.0, 0.2658137936119819)	(79.0, 0.2292154432731083)	(80.0, 0.19261709293423476)	(81.0, 0.17153720434489184)	(82.0, 0.1504573157555489)	(83.0, 0.12869269760645935)	(84.0, 0.10692807945736978)	(85.0, 0.08630971637647947)	(86.0, 0.06569135329558914)	(87.0, 0.05976799797419647)	(88.0, 0.05384464265280381)	(89.0, 0.03998109221585564)	(90.0, 0.026117541778907474)	(91.0, 0.020675275667674457)	(92.0, 0.01523300955644144)	(93.0, 0.011469664755340437)	(94.0, 0.0077063199542394345)	(95.0, 0.010194467107708386)	(96.0, 0.012682614261177338)	(97.0, 0.008988631675219502)	(98.0, 0.005294649089261665)	(99.0, 0.0029114345176759647)	(100.0, 0.0005282199460902636)
SRR36910393_2	(0.0, 0.0042642204652901935)	(1.0, 0.0027971149690901435)	(2.0, 0.0013300094728900939)	(3.0, 0.0015258609347614596)	(4.0, 0.0017217123966328256)	(5.0, 0.0021089641507875717)	(6.0, 0.0024962159049423177)	(7.0, 0.002543398302574965)	(8.0, 0.0025905807002076123)	(9.0, 0.0032733901150046015)	(10.0, 0.003956199529801591)	(11.0, 0.005087686839067527)	(12.0, 0.006219174148333464)	(13.0, 0.007898155316921628)	(14.0, 0.009577136485509792)	(15.0, 0.012683162624006135)	(16.0, 0.01578918876250248)	(17.0, 0.021160860221283488)	(18.0, 0.026532531680064492)	(19.0, 0.03630640986136325)	(20.0, 0.046080288042662)	(21.0, 0.059760512654376916)	(22.0, 0.07344073726609182)	(23.0, 0.09300985924271166)	(24.0, 0.1125789812193315)	(25.0, 0.14418762669753477)	(26.0, 0.21860762127298342)	(27.0, 0.2614189703702288)	(28.0, 0.31134150800123994)	(29.0, 0.3612640456322511)	(30.0, 0.44724817879728634)	(31.0, 0.5332323119623215)	(32.0, 0.6396944959338432)	(33.0, 0.7461566799053649)	(34.0, 0.9001030508075993)	(35.0, 1.0540494217098337)	(36.0, 1.1588842580799879)	(37.0, 1.263719094450142)	(38.0, 1.3820952789408658)	(39.0, 1.5004714634315899)	(40.0, 1.645369496795367)	(41.0, 1.7902675301591442)	(42.0, 1.9483534887782052)	(43.0, 2.1064394473972663)	(44.0, 2.2765756123249217)	(45.0, 2.446711777252577)	(46.0, 2.5726460477037008)	(47.0, 2.6985803181548245)	(48.0, 2.7846784012613117)	(49.0, 2.8707764843677994)	(50.0, 2.979329827811757)	(51.0, 3.087883171255714)	(52.0, 3.1718838632523427)	(53.0, 3.2558845552489717)	(54.0, 3.2464204784709967)	(55.0, 3.2369564016930217)	(56.0, 3.2296814101184186)	(57.0, 3.2224064185438146)	(58.0, 3.23416729882919)	(59.0, 3.2459281791145655)	(60.0, 3.1047085922982998)	(61.0, 2.9634890054820335)	(62.0, 2.8198657870882555)	(63.0, 2.6762425686944775)	(64.0, 2.480244218226708)	(65.0, 2.284245867758939)	(66.0, 2.0980525536595835)	(67.0, 1.9118592395602292)	(68.0, 1.7398909732301588)	(69.0, 1.5679227069000883)	(70.0, 1.3824389092330585)	(71.0, 1.1969551115660286)	(72.0, 1.0639897736337232)	(73.0, 0.9310244357014176)	(74.0, 0.8245827271100006)	(75.0, 0.6273006593330561)	(76.0, 0.5364603001475287)	(77.0, 0.4740468904187124)	(78.0, 0.411633480689896)	(79.0, 0.3538866771571238)	(80.0, 0.29613987362435157)	(81.0, 0.27732745047768925)	(82.0, 0.258515027331027)	(83.0, 0.2228727319721912)	(84.0, 0.1872304366133554)	(85.0, 0.15162107990947069)	(86.0, 0.11601172320558598)	(87.0, 0.09486866766265444)	(88.0, 0.0737256121197229)	(89.0, 0.060158447215542823)	(90.0, 0.04659128231136275)	(91.0, 0.043784374769179034)	(92.0, 0.04097746722699533)	(93.0, 0.029892274485076014)	(94.0, 0.018807081743156706)	(95.0, 0.015068989523166411)	(96.0, 0.011330897303176112)	(97.0, 0.010459358297848536)	(98.0, 0.009587819292520958)	(99.0, 0.02254339349531181)	(100.0, 0.035498967698102665)
SRR36910395_1	(0.0, 0.008951937819340276)	(1.0, 0.0062500583626001315)	(2.0, 0.003548178905859987)	(3.0, 0.0024634193909660452)	(4.0, 0.0013786598760721035)	(5.0, 0.0015556680481453142)	(6.0, 0.0017326762202185255)	(7.0, 0.0020786770999691793)	(8.0, 0.002424677979719833)	(9.0, 0.003190822784881995)	(10.0, 0.003956967590044157)	(11.0, 0.006491858205205801)	(12.0, 0.009026748820367445)	(13.0, 0.012826078943961497)	(14.0, 0.016625409067555552)	(15.0, 0.022510763800148235)	(16.0, 0.028396118532740922)	(17.0, 0.04182135344028608)	(18.0, 0.055246588347831235)	(19.0, 0.07379637682573743)	(20.0, 0.09234616530364362)	(21.0, 0.11866026695958379)	(22.0, 0.14497436861552396)	(23.0, 0.1718442091362374)	(24.0, 0.19871404965695083)	(25.0, 0.22690043020466913)	(26.0, 0.30477868227395144)	(27.0, 0.35447055379551545)	(28.0, 0.4104158234565111)	(29.0, 0.4663610931175068)	(30.0, 0.5555825632175335)	(31.0, 0.6448040333175602)	(32.0, 0.7468742928440031)	(33.0, 0.848944552370446)	(34.0, 0.9777697640945963)	(35.0, 1.1065949758187466)	(36.0, 1.232399693376425)	(37.0, 1.3582044109341034)	(38.0, 1.469012862562666)	(39.0, 1.5798213141912285)	(40.0, 1.7228686315749369)	(41.0, 1.865915948958645)	(42.0, 2.054870502758382)	(43.0, 2.2438250565581184)	(44.0, 2.398842134106174)	(45.0, 2.553859211654229)	(46.0, 2.674809897564903)	(47.0, 2.7957605834755777)	(48.0, 2.907253021399246)	(49.0, 3.0187454593229144)	(50.0, 3.10776053121475)	(51.0, 3.1967756031065857)	(52.0, 3.2263312921552476)	(53.0, 3.25588698120391)	(54.0, 3.306748442571889)	(55.0, 3.3576099039398692)	(56.0, 3.3358712965431803)	(57.0, 3.314132689146491)	(58.0, 3.2555256173507336)	(59.0, 3.196918545554977)	(60.0, 3.0424438477643685)	(61.0, 2.887969149973761)	(62.0, 2.7686148773885764)	(63.0, 2.6492606048033926)	(64.0, 2.4009308305366375)	(65.0, 2.1526010562698827)	(66.0, 1.9601350611094333)	(67.0, 1.7676690659489833)	(68.0, 1.5924476744806622)	(69.0, 1.4172262830123414)	(70.0, 1.2402869103418608)	(71.0, 1.0633475376713801)	(72.0, 0.9205233173800209)	(73.0, 0.7776990970886618)	(74.0, 0.6604909650954446)	(75.0, 0.44768773289683256)	(76.0, 0.3520926326914376)	(77.0, 0.2984157394544443)	(78.0, 0.24473884621745093)	(79.0, 0.20975268004065603)	(80.0, 0.17476651386386116)	(81.0, 0.1562140535644897)	(82.0, 0.13766159326511826)	(83.0, 0.11497649311436207)	(84.0, 0.09229139296360588)	(85.0, 0.07399409161416637)	(86.0, 0.055696790264726875)	(87.0, 0.050888179582632365)	(88.0, 0.046079568900537854)	(89.0, 0.036446984562923605)	(90.0, 0.02681440022530936)	(91.0, 0.02051958885316619)	(92.0, 0.014224777481023021)	(93.0, 0.010302543570027191)	(94.0, 0.006380309659031363)	(95.0, 0.0069634346938234875)	(96.0, 0.007546559728615614)	(97.0, 0.005137244722321002)	(98.0, 0.0027279297160263906)	(99.0, 0.0015676912447389665)	(100.0, 0.00040745277345154217)
SRR36910395_2	(0.0, 0.006420921861191784)	(1.0, 0.004008061907314114)	(2.0, 0.0015952019534364427)	(3.0, 0.0015470650965012274)	(4.0, 0.0014989282395660118)	(5.0, 0.0018251891587935827)	(6.0, 0.002151450078021154)	(7.0, 0.00243157984268581)	(8.0, 0.002711709607350466)	(9.0, 0.0032692948668500443)	(10.0, 0.003826880126349622)	(11.0, 0.005193432009343792)	(12.0, 0.006559983892337961)	(13.0, 0.008242099615240766)	(14.0, 0.009924215338143569)	(15.0, 0.01279704970273552)	(16.0, 0.015669884067327472)	(17.0, 0.022861664206940135)	(18.0, 0.030053444346552795)	(19.0, 0.03847739431021549)	(20.0, 0.04690134427387818)	(21.0, 0.06095195795930159)	(22.0, 0.07500257164472501)	(23.0, 0.09416237783985561)	(24.0, 0.1133221840349862)	(25.0, 0.14470474048691687)	(26.0, 0.21774974661627647)	(27.0, 0.2594121962937054)	(28.0, 0.31061109218396643)	(29.0, 0.3618099880742274)	(30.0, 0.4423449554292151)	(31.0, 0.5228799227842027)	(32.0, 0.6303822271022298)	(33.0, 0.737884531420257)	(34.0, 0.8898800000304867)	(35.0, 1.0418754686407163)	(36.0, 1.1370500576111264)	(37.0, 1.2322246465815363)	(38.0, 1.3566437132750047)	(39.0, 1.4810627799684728)	(40.0, 1.6254680022344596)	(41.0, 1.769873224500446)	(42.0, 1.9210222867095648)	(43.0, 2.0721713489186837)	(44.0, 2.2555995165401517)	(45.0, 2.4390276841616196)	(46.0, 2.5750042764917414)	(47.0, 2.7109808688218635)	(48.0, 2.7994463833569276)	(49.0, 2.8879118978919918)	(50.0, 2.99623453448029)	(51.0, 3.1045571710685884)	(52.0, 3.1964537737952012)	(53.0, 3.288350376521815)	(54.0, 3.2745752126288545)	(55.0, 3.2608000487358937)	(56.0, 3.2747149432274583)	(57.0, 3.2886298377190224)	(58.0, 3.2893151193628913)	(59.0, 3.290000401006761)	(60.0, 3.1474076651178766)	(61.0, 3.0048149292289925)	(62.0, 2.8462715109406584)	(63.0, 2.687728092652325)	(64.0, 2.4925010465420696)	(65.0, 2.2972740004318144)	(66.0, 2.105755498007943)	(67.0, 1.914236995584072)	(68.0, 1.734304767197524)	(69.0, 1.5543725388109761)	(70.0, 1.3646023402882936)	(71.0, 1.1748321417656111)	(72.0, 1.038872263621925)	(73.0, 0.9029123854782387)	(74.0, 0.7997530953637)	(75.0, 0.6022662912473195)	(76.0, 0.5079387772454778)	(77.0, 0.45285951583227246)	(78.0, 0.39778025441906706)	(79.0, 0.34286078062818837)	(80.0, 0.28794130683730973)	(81.0, 0.26723376697822043)	(82.0, 0.2465262271191312)	(83.0, 0.2111890941564811)	(84.0, 0.17585196119383095)	(85.0, 0.14401277316847316)	(86.0, 0.11217358514311535)	(87.0, 0.09114245863462828)	(88.0, 0.07011133212614118)	(89.0, 0.058207488546536894)	(90.0, 0.04630364496693259)	(91.0, 0.044195651773644616)	(92.0, 0.04208765858035664)	(93.0, 0.03148952724512006)	(94.0, 0.02089139590988347)	(95.0, 0.017616083935916526)	(96.0, 0.01434077196194958)	(97.0, 0.013550525227263126)	(98.0, 0.012760278492576676)	(99.0, 0.02591033181283711)	(100.0, 0.039060385133097536)
SRR36910397_1	(0.0, 0.013397133538114758)	(1.0, 0.00853574889121002)	(2.0, 0.0036743642443052846)	(3.0, 0.0025344900716617372)	(4.0, 0.0013946158990181896)	(5.0, 0.001500314704887071)	(6.0, 0.0016060135107559524)	(7.0, 0.0019596102354252315)	(8.0, 0.0023132069600945108)	(9.0, 0.003047775639730046)	(10.0, 0.003782344319365581)	(11.0, 0.006227864892562145)	(12.0, 0.008673385465758708)	(13.0, 0.0119606943705873)	(14.0, 0.015248003275415888)	(15.0, 0.020627236028771763)	(16.0, 0.026006468782127635)	(17.0, 0.040173150460812955)	(18.0, 0.05433983213949827)	(19.0, 0.07320364708330647)	(20.0, 0.09206746202711466)	(21.0, 0.11986168543224762)	(22.0, 0.14765590883738058)	(23.0, 0.17098416758878737)	(24.0, 0.19431242634019413)	(25.0, 0.22377349710118746)	(26.0, 0.30645201555950297)	(27.0, 0.35966946325682525)	(28.0, 0.4100710643488779)	(29.0, 0.46047266544093063)	(30.0, 0.5469974037559713)	(31.0, 0.6335221420710121)	(32.0, 0.7326136319384926)	(33.0, 0.8317051218059731)	(34.0, 0.9568137263784746)	(35.0, 1.081922330950976)	(36.0, 1.211546327676351)	(37.0, 1.341170324401726)	(38.0, 1.4493420260741008)	(39.0, 1.5575137277464757)	(40.0, 1.696563928770776)	(41.0, 1.8356141297950768)	(42.0, 2.039629554429421)	(43.0, 2.243644979063766)	(44.0, 2.3950969198356606)	(45.0, 2.546548860607555)	(46.0, 2.6648653663741513)	(47.0, 2.7831818721407475)	(48.0, 2.891899557572934)	(49.0, 3.000617243005121)	(50.0, 3.085865991419097)	(51.0, 3.1711147398330732)	(52.0, 3.2243519585300544)	(53.0, 3.277589177227035)	(54.0, 3.3265049116524135)	(55.0, 3.375420646077792)	(56.0, 3.3605718649108733)	(57.0, 3.3457230837439544)	(58.0, 3.274298826629952)	(59.0, 3.202874569515949)	(60.0, 3.0611841796141177)	(61.0, 2.919493789712287)	(62.0, 2.7986367104895185)	(63.0, 2.67777963126675)	(64.0, 2.436313370740014)	(65.0, 2.194847110213278)	(66.0, 1.9929479429655024)	(67.0, 1.791048775717727)	(68.0, 1.615839697586439)	(69.0, 1.4406306194551517)	(70.0, 1.262722039447357)	(71.0, 1.0848134594395622)	(72.0, 0.9334444047816224)	(73.0, 0.7820753501236825)	(74.0, 0.6611559162096822)	(75.0, 0.44402091245551156)	(76.0, 0.34780534261534113)	(77.0, 0.2922336251124789)	(78.0, 0.2366619076096167)	(79.0, 0.2002642576605951)	(80.0, 0.1638666077115735)	(81.0, 0.14636166878278464)	(82.0, 0.1288567298539958)	(83.0, 0.10762115537418013)	(84.0, 0.08638558089436443)	(85.0, 0.06888292323476701)	(86.0, 0.051380265575169594)	(87.0, 0.047237480723560495)	(88.0, 0.04309469587195139)	(89.0, 0.03202901944746246)	(90.0, 0.020963343022973528)	(91.0, 0.01572630938254917)	(92.0, 0.010489275742124814)	(93.0, 0.007593584715155748)	(94.0, 0.004697893688186682)	(95.0, 0.00533360736952758)	(96.0, 0.005969321050868478)	(97.0, 0.004359505424793501)	(98.0, 0.0027496897987185245)	(99.0, 0.0015269295121202425)	(100.0, 0.00030416922552196067)
SRR36910397_2	(0.0, 0.0069963759579343655)	(1.0, 0.004279115060433747)	(2.0, 0.0015618541629331285)	(3.0, 0.0016790693389037434)	(4.0, 0.0017962845148743584)	(5.0, 0.002043654204422734)	(6.0, 0.00229102389397111)	(7.0, 0.002755317772815753)	(8.0, 0.003219611651660397)	(9.0, 0.003772958618742455)	(10.0, 0.004326305585824514)	(11.0, 0.005364497144421389)	(12.0, 0.0064026887030182635)	(13.0, 0.008083280316934614)	(14.0, 0.009763871930850963)	(15.0, 0.012804616268530225)	(16.0, 0.01584536060620949)	(17.0, 0.021897926056328516)	(18.0, 0.027950491506447538)	(19.0, 0.03701944489404414)	(20.0, 0.04608839828164075)	(21.0, 0.059670897081612315)	(22.0, 0.0732533958815839)	(23.0, 0.0919811842241617)	(24.0, 0.11070897256673948)	(25.0, 0.14045574858806137)	(26.0, 0.21208792158122053)	(27.0, 0.2539733185530578)	(28.0, 0.30353630955097033)	(29.0, 0.3530993005488829)	(30.0, 0.43806355810244)	(31.0, 0.5230278156559972)	(32.0, 0.6246000935970791)	(33.0, 0.726172371538161)	(34.0, 0.8820046200285494)	(35.0, 1.037836868518938)	(36.0, 1.1332530663090437)	(37.0, 1.2286692640991494)	(38.0, 1.3448789774239385)	(39.0, 1.4610886907487275)	(40.0, 1.6127849180298672)	(41.0, 1.7644811453110067)	(42.0, 1.9103158526561093)	(43.0, 2.0561505600012118)	(44.0, 2.2282391833512127)	(45.0, 2.4003278067012146)	(46.0, 2.548843240343515)	(47.0, 2.697358673985816)	(48.0, 2.7661845329932366)	(49.0, 2.8350103920006577)	(50.0, 2.9553005634967358)	(51.0, 3.0755907349928133)	(52.0, 3.193346318592903)	(53.0, 3.311101902192993)	(54.0, 3.3046916021149118)	(55.0, 3.2982813020368305)	(56.0, 3.3056605301604356)	(57.0, 3.31303975828404)	(58.0, 3.297274317115992)	(59.0, 3.2815088759479445)	(60.0, 3.151780599373713)	(61.0, 3.022052322799482)	(62.0, 2.8596902756425226)	(63.0, 2.6973282284855635)	(64.0, 2.5106912228400926)	(65.0, 2.3240542171946212)	(66.0, 2.133042954300429)	(67.0, 1.942031691406236)	(68.0, 1.7685890044325223)	(69.0, 1.5951463174588085)	(70.0, 1.397124978131568)	(71.0, 1.1991036388043277)	(72.0, 1.064227028137465)	(73.0, 0.9293504174706023)	(74.0, 0.8202428782171237)	(75.0, 0.619080324401372)	(76.0, 0.527025309839099)	(77.0, 0.46568980503120266)	(78.0, 0.4043543002233064)	(79.0, 0.34777133800476406)	(80.0, 0.29118837578622175)	(81.0, 0.270728238479299)	(82.0, 0.2502681011723763)	(83.0, 0.21228277278283406)	(84.0, 0.17429744439329178)	(85.0, 0.140489999775845)	(86.0, 0.10668255515839822)	(87.0, 0.08386517499445606)	(88.0, 0.061047794830513896)	(89.0, 0.04985602893783908)	(90.0, 0.038664263045164265)	(91.0, 0.035280245692142484)	(92.0, 0.0318962283391207)	(93.0, 0.022155951670965127)	(94.0, 0.012415675002809549)	(95.0, 0.009488340153569386)	(96.0, 0.006561005304329224)	(97.0, 0.005981779662032874)	(98.0, 0.0054025540197365236)	(99.0, 0.012892147081755036)	(100.0, 0.020381740143773548)
SRR36910429_1	(0.0, 0.010542308029187195)	(1.0, 0.006959378296109467)	(2.0, 0.0033764485630317417)	(3.0, 0.002737747741697791)	(4.0, 0.0020990469203638396)	(5.0, 0.0027634241566257887)	(6.0, 0.003427801392887738)	(7.0, 0.003931701035849699)	(8.0, 0.004435600678811661)	(9.0, 0.0062650452424315205)	(10.0, 0.008094489806051382)	(11.0, 0.012548277945437041)	(12.0, 0.0170020660848227)	(13.0, 0.023445776381128207)	(14.0, 0.029889486677433717)	(15.0, 0.044203018149170624)	(16.0, 0.05851654962090753)	(17.0, 0.08810005902044926)	(18.0, 0.117683568419991)	(19.0, 0.14319736605344505)	(20.0, 0.1687111636868991)	(21.0, 0.21553317615872555)	(22.0, 0.26235518863055196)	(23.0, 0.32071126065815947)	(24.0, 0.37906733268576703)	(25.0, 0.45955112512819885)	(26.0, 0.6142119405963731)	(27.0, 0.6883889636221153)	(28.0, 0.7792791930647404)	(29.0, 0.8701694225073655)	(30.0, 0.9726108291157236)	(31.0, 1.075052235724082)	(32.0, 1.1796237149208417)	(33.0, 1.2841951941176017)	(34.0, 1.4072954162367783)	(35.0, 1.530395638355955)	(36.0, 1.6508843551068297)	(37.0, 1.7713730718577045)	(38.0, 1.85346912918749)	(39.0, 1.935565186517276)	(40.0, 2.0575998374169404)	(41.0, 2.1796344883166054)	(42.0, 2.2951013262478126)	(43.0, 2.4105681641790198)	(44.0, 2.4799875614887283)	(45.0, 2.549406958798437)	(46.0, 2.6276665317977312)	(47.0, 2.705926104797025)	(48.0, 2.7767791019402135)	(49.0, 2.8476320990834023)	(50.0, 2.916919904766605)	(51.0, 2.9862077104498077)	(52.0, 2.9999499416893967)	(53.0, 3.0136921729289856)	(54.0, 3.022038077631207)	(55.0, 3.030383982333428)	(56.0, 2.968304830141261)	(57.0, 2.906225677949094)	(58.0, 2.8186990588620366)	(59.0, 2.731172439774979)	(60.0, 2.6207510173771236)	(61.0, 2.510329594979268)	(62.0, 2.3996963421582564)	(63.0, 2.2890630893372452)	(64.0, 2.0998642862390473)	(65.0, 1.9106654831408498)	(66.0, 1.7210622765075363)	(67.0, 1.5314590698742228)	(68.0, 1.3772090770448968)	(69.0, 1.2229590842155704)	(70.0, 1.0668742975695145)	(71.0, 0.9107895109234585)	(72.0, 0.7915567988028114)	(73.0, 0.6723240866821646)	(74.0, 0.5714468016831703)	(75.0, 0.3778284456654911)	(76.0, 0.2850873746468062)	(77.0, 0.2340779668404721)	(78.0, 0.183068559034138)	(79.0, 0.156658226579448)	(80.0, 0.13024789412475804)	(81.0, 0.10838121726170172)	(82.0, 0.08651454039864538)	(83.0, 0.07048710823046461)	(84.0, 0.05445967606228383)	(85.0, 0.04697500111077241)	(86.0, 0.039490326159260986)	(87.0, 0.03844294240032306)	(88.0, 0.03739555864138514)	(89.0, 0.030300309316281686)	(90.0, 0.023205059991178226)	(91.0, 0.01776272987706464)	(92.0, 0.01232039976295106)	(93.0, 0.008698955407481335)	(94.0, 0.005077511052011612)	(95.0, 0.006107777200997533)	(96.0, 0.007138043349983454)	(97.0, 0.005690535458417565)	(98.0, 0.004243027566851675)	(99.0, 0.002324785401605822)	(100.0, 0.0004065432363599689)
SRR36910429_2	(0.0, 0.007334568816388716)	(1.0, 0.004618061847355858)	(2.0, 0.0019015548783230007)	(3.0, 0.0021667886296301456)	(4.0, 0.0024320223809372907)	(5.0, 0.003497235349896632)	(6.0, 0.004562448318855974)	(7.0, 0.00599449667772802)	(8.0, 0.0074265450366000655)	(9.0, 0.009608306539287874)	(10.0, 0.01179006804197568)	(11.0, 0.014844534145738612)	(12.0, 0.01789900024950154)	(13.0, 0.021948092920666264)	(14.0, 0.025997185591830986)	(15.0, 0.03544399900028266)	(16.0, 0.044890812408734326)	(17.0, 0.06244757555977502)	(18.0, 0.08000433871081573)	(19.0, 0.10126154048896419)	(20.0, 0.12251874226711267)	(21.0, 0.15536922575562181)	(22.0, 0.18821970924413098)	(23.0, 0.2283673293663847)	(24.0, 0.2685149494886384)	(25.0, 0.32980319687737736)	(26.0, 0.45485235469123486)	(27.0, 0.5186132651163533)	(28.0, 0.6087103897589655)	(29.0, 0.6988075144015777)	(30.0, 0.8037374087896689)	(31.0, 0.9086673031777603)	(32.0, 1.0133009485774964)	(33.0, 1.1179345939772325)	(34.0, 1.2553566923913815)	(35.0, 1.392778790805531)	(36.0, 1.5077223287963994)	(37.0, 1.6226658667872682)	(38.0, 1.6964414903060967)	(39.0, 1.7702171138249254)	(40.0, 1.9087504133181394)	(41.0, 2.0472837128113537)	(42.0, 2.160895734591023)	(43.0, 2.2745077563706926)	(44.0, 2.3799606318248694)	(45.0, 2.485413507279046)	(46.0, 2.5880525520893154)	(47.0, 2.690691596899584)	(48.0, 2.751082541395796)	(49.0, 2.8114734858920083)	(50.0, 2.911212071292822)	(51.0, 3.0109506566936353)	(52.0, 3.0584809727242486)	(53.0, 3.1060112887548623)	(54.0, 3.075134016037166)	(55.0, 3.0442567433194703)	(56.0, 3.0327639937567827)	(57.0, 3.0212712441940948)	(58.0, 2.93294626602695)	(59.0, 2.8446212878598054)	(60.0, 2.775870132742755)	(61.0, 2.7071189776257043)	(62.0, 2.5149795841132643)	(63.0, 2.322840190600824)	(64.0, 2.163520265339845)	(65.0, 2.004200340078866)	(66.0, 1.85747260105938)	(67.0, 1.7107448620398942)	(68.0, 1.528875789954077)	(69.0, 1.3470067178682599)	(70.0, 1.186236562902553)	(71.0, 1.025466407936846)	(72.0, 0.8936580674283873)	(73.0, 0.7618497269199285)	(74.0, 0.6663452561216351)	(75.0, 0.4850237633933553)	(76.0, 0.3992067414633689)	(77.0, 0.34790219193129196)	(78.0, 0.2965976423992151)	(79.0, 0.2568649847588451)	(80.0, 0.2171323271184752)	(81.0, 0.18733737922466165)	(82.0, 0.15754243133084808)	(83.0, 0.14256848878225398)	(84.0, 0.12759454623365987)	(85.0, 0.106987594942587)	(86.0, 0.08638064365151413)	(87.0, 0.07139065873892966)	(88.0, 0.05640067382634519)	(89.0, 0.05196335594661397)	(90.0, 0.047526038066882735)	(91.0, 0.042469484937123936)	(92.0, 0.03741293180736513)	(93.0, 0.02926875835493001)	(94.0, 0.021124584902494886)	(95.0, 0.016505453564206338)	(96.0, 0.01188632222591779)	(97.0, 0.010144121496565614)	(98.0, 0.008401920767213439)	(99.0, 0.020718178348072647)	(100.0, 0.033034435928931856)
