UniqueCount	AmbigCount
1	16548
0	12550
3	10382
0	5409
6	5383
6	2
3	4
16	77
0	1
0	2
1	76
0	0
0	0
0	1
0	1
1087	1391
0	29
1	1352
0	322
2	12
2	6
0	3
0	0
248	1
0	4123
73	4123
17	3968
0	3953
80	3954
0	3865
0	3865
0	1932
0	16
24	0
4	50
0	1
0	0
3	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	21
0	31
0	32
0	20
0	23
0	22
0	18
0	6
0	4
0	6
0	4
0	4
0	5
0	9
0	0
0	2
0	2
0	1
0	1
0	0
0	163
0	179
0	183
0	183
0	183
0	152
0	183
0	183
0	183
0	183
0	183
0	183
0	183
0	183
0	179
0	86
0	118
0	47
0	8
0	26
0	5
0	6
0	0
0	4
0	4
0	4
0	3
0	3
0	0
306	46
0	10
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
3	180
0	41
0	33
0	41
6	124
0	72
0	81
0	48
0	565
9	560
0	20
0	17
0	13
502	47
0	47
143	303
0	0
1	273
35	82
0	151
1	160
8	143
0	19
2	305
0	1090
0	1056
0	901
0	919
0	1010
0	1017
0	1047
0	1043
5	803
0	870
0	984
0	1056
0	839
2	544
0	125
0	101
7	126
0	65
0	111
0	28
0	98
0	75
1	75
0	56
1	9
0	0
0	0
0	7
0	0
0	0
0	153
5	0
22	592
46	397
28	450
0	371
73	844
6	336
0	238
0	84
3	355
5	381
0	246
0	208
0	317
0	213
0	164
0	95
0	0
0	114
0	100
0	156
0	3
0	0
0	0
1	7
0	0
0	0
0	0
0	3
0	3
0	1
0	4
0	4
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	8
0	4
0	3
0	3
0	3
2743	113
30	119
8	0
0	24
0	131
0	12
0	131
0	132
0	132
0	1
0	0
1	2
3	0
0	1
0	1
0	1
0	0
27	13
0	5
0	5
0	0
0	0
1	8022
119	2083
9	11691
10	8339
193	11880
0	3110
0	11408
0	9542
0	2746
1	6978
0	0
0	0
0	1
5	8
0	4
198	27
1	22
0	13
0	5
1	0
0	106
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	30
0	0
0	28
0	8
2	1068
2	1068
0	1024
1	997
0	51
0	161
0	344
0	14
0	96
0	1
0	6
0	3
0	3
0	6
0	0
0	0
0	0
0	36
0	8
0	34
0	3
0	0
0	0
0	2
2	0
0	14
2	7
0	48
0	7
0	0
0	0
0	0
0	0
5	39293
1	35890
0	36932
0	37835
4	22238
0	6450
0	5933
0	4754
0	3397
0	0
0	2014
1	1597
0	677
3	556
4	1283
0	1313
1	7
2	0
0	0
3	75
0	10
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	24
0	1
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
108	91
0	0
0	0
16	9
0	0
0	0
0	2
0	4
2	8
0	2
13	80
1	78
1	78
1	8
0	56
0	0
745	399
0	366
0	312
562	508
0	241
0	504
0	317
2	0
19	10
0	10
0	7
6	16
0	0
0	0
181	242
0	6
0	125
198	27
0	116
0	0
0	9
0	0
0	0
0	426
14	427
0	1
0	415
0	426
0	4
0	426
0	0
0	0
39	0
5	0
0	429
0	416
0	428
0	80
0	96
4	4
0	1
0	4
0	12
0	3
0	0
0	2
0	396
5	4478
0	4462
2	3522
1	4399
0	4478
0	27
0	0
3	8
0	0
390	853
0	0
20	853
0	494
0	211
0	0
14	76
373	299
0	284
0	262
0	18
2	4
21	22
0	168
97	201
3	1
0	0
0	0
0	0
1	9
0	52
0	3
0	3
0	368
0	731
0	732
0	9
0	0
0	0
0	0
0	30
16	82
0	12
0	0
0	114
0	11
0	749
0	749
0	215
3	3
0	50
0	50
0	46
0	46
0	214
0	0
0	289
0	0
0	1
0	203
0	203
0	203
0	0
0	1
0	0
0	234
0	67
0	0
0	0
0	9
0	2
0	0
1	55
0	34
0	0
0	10
0	10
0	2
0	824
0	4
1871	2990
0	229
0	978
1	443
1	1105
0	135
0	1196
0	458
0	0
0	65
0	31
48	365
0	177
0	19
36	152
3	114
15	174
0	25
0	274
2	10
1486	641
1	0
5	284
255	528
0	1
785	94
0	90
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	125
0	1489
0	283
0	307
0	592
0	76
1	197
0	210
7	3023
0	332
0	145
0	2071
0	313
0	198
0	275
0	300
0	218
0	459
0	30
0	181
0	239
0	170
0	181
0	54
0	54
0	20
0	0
0	17
0	155
0	490
0	209
0	39
0	12
0	14
0	299
0	23
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	10
0	10
0	0
0	0
1	2
0	0
23	1768
1789	3759
2	877
15	592
11	1783
12	352
3	918
36	1032
2	643
0	33
1	0
0	94
0	162
0	58
0	33
0	1
0	37
0	27
3	1
4	1
2	842
0	864
0	913
0	913
0	906
0	906
0	880
0	578
0	137
0	165
0	95
7	10
0	0
0	0
0	0
0	0
1	0
0	0
9	12
0	0
0	1
0	7
0	0
331	68
0	39
0	11
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	16
1	5
4	241
20	238
0	47
0	45
0	14
0	0
0	548
0	62
0	574
0	580
0	127
0	112
0	558
0	73
3	41
0	374
111	166
1	45
0	99
8	1067
0	1149
6	1149
0	986
0	822
26	873
0	704
0	558
0	350
0	373
0	78
16	32
0	607
0	238
0	224
0	15
5	778
0	368
0	716
0	510
0	230
0	515
0	214
0	337
0	54
1	63
0	0
0	0
8	6
0	0
0	1
0	0
0	0
0	0
0	303
0	287
0	287
0	300
0	0
0	91
0	71
0	89
0	86
0	63
0	66
0	54
0	5
0	7
0	12
0	3
0	3
0	11
0	0
1	0
2	263
0	272
2	68
3	42
0	31
0	17
0	17
0	17
0	0
1	6
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	1
0	1
0	1
12	35
0	0
0	1
0	1
1	0
764	1371
0	1340
60	1069
0	1318
3	559
4449	8744
0	662
0	833
2	377
1	1387
0	268
1	6621
0	0
2	1880
0	1873
0	1859
3	83
0	1852
0	203
0	11
0	13
0	17
0	1858
0	1869
0	1854
0	45
0	1839
0	1843
0	1858
0	6
0	1867
0	0
0	15
0	1870
0	1862
0	1893
0	1892
0	1890
0	1892
0	10
0	1849
0	9
0	1822
4	1818
0	1684
0	1639
0	0
0	147
120	438
1	301
0	285
0	0
0	11
17	264
0	1
0	85
0	0
0	3
0	3
0	1
0	0
0	0
1	0
0	3
0	3
0	0
0	139
0	2
0	139
0	0
0	0
0	0
0	0
0	407
0	407
0	1
0	0
0	338
0	7
0	7
0	2
0	0
0	0
0	321
0	346
0	111
0	4
0	2
0	2
0	274
2	5
0	15
0	2
0	7
0	1
0	1
0	0
3145	1116
15	132
3	0
9	1046
0	0
6	68
1	1
0	1
20	0
0	0
0	0
0	0
0	0
1	7
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
1	13
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	242
0	224
0	12
0	238
0	48
0	29
0	93
0	90
0	27
0	54
0	45
0	0
0	0
0	0
0	143
0	1
3	68
0	143
0	26
0	5
0	1
53	184
0	182
0	3
0	16
0	11
0	12
5	7
0	4
0	0
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	50
0	41
0	0
3	0
12	153
0	15
0	153
8	41
0	3
0	3
0	0
1	0
0	0
3	14
0	409
0	359
0	59
2	384
0	422
1	376
0	0
0	0
0	0
0	0
0	57
0	57
0	45
0	0
0	38
0	0
0	47
2	40
0	5
0	10
0	0
0	22
0	2
0	15
0	21
0	0
0	13
3	11
0	17
0	0
0	1
0	16
0	5
0	4
0	0
0	0
4	19
0	10
2796	1039
5	1037
0	20
2	20
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	214
0	231
1	195
0	198
0	35
2	86
0	65
0	52
0	25
0	17
0	9
0	22
0	340
0	339
0	25
0	341
0	0
0	21
0	6
0	0
0	2
0	5
0	23
38	50
3	5
2	1860
0	0
0	0
216	160
0	3
0	0
0	27
0	0
0	0
0	128
0	0
0	2203
1	2177
0	40
0	2136
0	0
0	0
0	0
2	567
15	3
1	0
0	0
0	0
0	0
0	0
0	55
0	77
0	86
0	31
0	6397
0	32
0	68
13	252
0	177
20	6418
19	271
9	1068
0	2200
2	97
0	392
1	779
1	2484
0	896
123	301
52	6
0	12
0	345
2	346
0	1
0	0
0	0
0	309
0	9
2	162
0	181
0	744
0	649
0	719
0	132
1	0
0	32
1	15
2	23
0	8
0	209
0	96
0	39
0	90
0	61
1	0
0	0
0	0
0	0
1	2
0	0
0	109
0	108
0	105
0	109
0	18
0	22
0	8
0	1
0	0
0	1
0	0
0	0
0	1
0	0
1	4
0	2
0	2
0	2
0	2
0	6
0	6
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
11	5
0	5
1757	189
0	37
0	95
0	56
2	3
0	0
0	0
0	465
98	465
0	97
0	33
5	17
0	27
36	7
0	3
0	5
80	6
68	5
1	4
0	27
305	168
0	143
0	143
1	34
0	15
10	932
105	4776
0	326
10	4881
0	92
0	370
0	832
82	4611
0	397
0	117
0	0
0	0
0	0
0	0
0	3
0	0
1	198
0	343
6	1776
21	0
1	1631
0	93
0	54
0	1529
0	314
0	1644
0	186
0	36
8	1
8	31
0	11
3	25
6	18
0	1
0	0
0	71
0	19
0	26
0	10
26	62
0	4
0	0
3	899
2	105
0	2
6	273
22	214
237	61
0	0
2	221
1	303
17	310
31	298
1	195
3	149
5	57
1	33
0	0
1	8
0	6
0	0
0	330
0	0
0	0
0	0
0	0
0	6
1	59
0	1
0	1
0	9
0	8
2	7
0	11
0	0
0	0
0	0
0	0
0	0
0	0
33	97
0	81
0	123
0	50
0	34
2	135
0	70
0	60
0	89
0	4
1	34
0	19
0	32
2	24
0	25
0	19
0	32
0	32
0	19
0	28
0	0
0	0
0	0
261	382
0	209
0	184
0	67
0	21
14	104
0	64
0	12
5	4
2	11
2	130
4	71
28	3787
70	4248
4	3402
106	893
4	510
0	414
0	0
0	0
6	762
0	1084
0	1075
5	767
0	448
0	75
18	94
0	33
0	2
0	49
0	34
0	28
0	20
0	20
0	5
257	1004
0	294
0	294
1	475
0	451
0	268
0	270
0	169
0	4
0	0
0	1
0	4
0	1
2	1
0	0
0	14
0	0
0	14
0	14
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
1477	421
0	181
0	239
3	0
0	487
2	423
0	0
0	471
0	471
0	438
0	18
0	5
0	243
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	110
0	282
0	271
1	67
5	28
4	35
0	0
0	0
313	42
0	27
0	32
12	147
0	411
43	1157
4	1035
0	285
0	207
0	14
0	66
0	3
0	8
1	2
6	48
0	49
0	77
0	3
0	5
3	34
0	1
12	5
9	5
0	1805
0	1763
0	1725
6	1192
0	1281
0	1266
0	1435
0	1441
0	1444
0	1446
0	1439
0	1388
0	1442
0	996
0	1443
0	1289
0	589
0	567
0	45
0	233
0	43
1	83
0	12
0	12
1	11
0	13
0	3
2173	227
3	42
0	162
0	0
2	22
0	41
0	0
3	28
0	0
148	1083
0	1022
0	371
0	361
0	0
0	158
10	596
8	597
0	512
0	530
0	383
8	18
6	14155
0	13187
0	10288
0	5238
0	10511
0	10561
1	7290
0	8460
0	7681
0	8813
0	4051
0	2867
0	1466
0	1461
35	380
0	0
2	1818
0	0
0	0
63	2580
83	5463
1	2130
2	1424
0	224
5	1131
25	3555
2	3045
2	3173
3	32
0	2373
0	1031
0	110
0	1587
4	58
0	111
0	325
0	126
0	2721
0	102
0	2721
77	2721
0	111
0	2721
0	76
0	2721
0	229
0	2721
2	0
0	122
0	196
0	142
0	4
0	21
1	22
2	3
0	17
0	0
0	0
102	12
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1209	348
17	348
0	0
0	0
777	0
0	0
0	0
2	39
7	39
309	1358
0	0
0	1268
208	1292
0	1249
101	11730
0	11647
0	286
0	1377
0	868
0	2
0	45
0	45
0	55
0	55
0	55
0	22
0	16
0	1
0	0
0	187
0	184
0	175
0	3
0	0
0	0
0	0
0	0
17	1685
0	1659
10	1568
0	219
4	69
0	124
8	180
0	49
2	43
2	45
1	32
0	7
3	20
0	2
2	1664
0	1686
0	1706
0	1700
0	1693
0	1683
0	1678
0	1685
0	1689
0	1311
0	831
0	904
0	904
0	914
0	0
0	38
0	0
0	30
0	30
0	16
0	10
0	0
0	0
0	0
0	1
0	0
0	0
29	2
4	8
0	5534
0	5534
5	2659
0	1931
0	205
0	730
4	878
8	390
0	80
1	80
0	40
0	0
0	25
0	22
0	23
0	0
0	0
0	3
0	0
0	1
0	1
0	1
0	34
0	0
0	18
0	2
0	174
2	174
17	10
1	10
0	168
0	3
0	11
0	3
0	0
0	10
0	4
0	3
0	0
0	13
0	12
0	5
0	0
0	6
0	2
0	10
0	0
0	4
0	4
0	3
0	4
0	4
0	4
0	1
0	0
0	0
0	0
0	0
0	0
9	1245
0	1012
5	812
0	127
0	814
0	212
0	15
0	64
0	47
0	41
28	114
0	24
0	14
0	16
0	1
0	0
4	4
0	0
0	4
279	3337
0	3101
0	162
0	170
2	86
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	3
0	516
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	8
0	6
2	16
0	6
0	8
0	8
2	65
1	931
4	48
0	70
0	67
0	12
0	12
0	33
1	70
0	6492
0	7
0	70
0	10
3	18
2	0
0	6
0	6281
0	6550
0	2676
0	6575
0	956
1	6489
0	2462
0	921
0	1111
15	6850
0	482
0	511
0	943
0	6554
0	6482
0	6233
0	6497
0	0
2	6484
5	6521
0	0
10	6317
0	6589
0	797
0	5773
0	570
2	0
0	0
0	0
0	0
0	0
1	125
0	0
0	2
0	188
0	186
0	188
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	67
0	886
0	859
0	386
0	0
0	214
0	29
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	402
0	386
0	1628
0	1390
0	1605
0	1686
0	1601
0	1205
0	1269
0	1346
0	1964
0	1968
0	1539
0	1841
0	1883
0	1958
0	1845
0	1948
0	1494
0	1793
0	1841
0	1973
1	1971
0	1984
0	2077
0	2049
0	0
0	0
0	18
0	0
0	1755
0	1773
0	1618
0	929
0	1058
0	805
0	1315
0	1039
0	816
794	188
0	170
3	82
0	85
0	9
0	0
0	0
0	0
0	0
30	3
1	20
0	2
0	2
0	2
0	2
0	1
0	0
5	160
2	1
0	267
0	2473
2	2444
0	2394
0	1858
4	2418
0	1664
1	1352
0	1182
0	276
0	146
0	292
0	17
41	65
1	65
1	15
0	14
2	15
0	14
0	19
0	19
0	14
0	18
0	16
2	14
0	0
0	0
0	0
43	165
4	157
5	32
0	21
0	21
0	0
0	1
0	229
0	277
0	33
2	97
0	85
0	7
0	18
0	3
0	21
1	4
1	0
45	3
0	0
1	0
1319	2516
0	1637
10	905
4	0
0	6
0	6
0	0
0	0
0	0
171	39034
3	18414
26	40403
8	39789
15	39650
3	32356
1	10
0	1346
0	1366
8	1404
0	22
0	26
0	21
1	27
0	26
0	8
0	3
2	0
0	3
0	0
87	858
0	35
0	840
0	0
498	1076
0	313
0	377
0	434
0	454
2	389
0	212
2	90
0	687
0	346
0	1257
0	1153
0	1225
2	564
17	1157
0	92
4	393
1	416
0	143
3	216
0	218
0	143
0	29
11	28
0	73
0	19
17	527
0	433
0	482
0	350
0	93
0	29
30	105
0	8
3	4
237	0
1	34
0	21
0	0
0	0
0	8
0	1710
2	23
0	493
48	1860
0	10
15	1391
0	952
0	812
0	817
1	435
0	273
0	457
0	288
0	803
1	307
0	160
4	156
0	101
0	2
0	30
0	2
0	0
0	0
0	12
5	12
0	1
0	0
3	3
0	0
2	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
1	121
0	120
0	115
2	147
3	39
0	20
1	5
3	2
0	8
0	6
2	3
0	0
0	829
0	829
1	16
2	26
20	72
4	7
2	41
6	0
0	2
0	2
0	1
0	2
0	1
0	86
0	137
103	180
0	126
0	137
0	10
0	4
0	4
0	1
0	1
0	0
0	7
0	0
0	7
0	0
0	0
0	156
6	132
0	1101
0	1128
0	53
0	1088
0	1088
0	280
0	53
0	112
0	763
4	1120
4	196
