UniqueCount	AmbigCount
0	79
0	41
0	40
0	55
0	14
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8154
0	7839
0	7375
0	4149
0	3672
0	2066
0	1686
2505	0
0	8
0	8
0	8
0	0
0	0
19	0
0	1496
0	1519
0	1505
6	1014
0	1091
0	852
0	911
0	428
0	829
0	338
0	61
0	145
0	255
0	202
0	219
0	4
0	102
0	72
0	134
18	3
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	1055
25	1106
0	840
0	779
0	48
0	0
0	178
0	102
0	29
22	85
0	58
9	13
0	34
0	0
77	893
18	427
0	230
0	599
0	137
18	482
0	388
0	1306
0	1799
0	1830
0	1486
0	420
0	1579
0	1884
0	1483
15	1251
0	953
0	1375
0	1755
0	1448
0	1327
0	1512
0	1603
0	742
0	460
0	485
0	1291
0	549
0	0
0	530
0	402
0	269
0	227
0	369
0	6
0	75
0	422
0	285
0	242
0	343
0	343
0	343
0	22
0	22
0	158
0	0
0	262
0	148
0	97
0	206
0	192
0	165
0	155
0	80
0	130
0	48
0	25
0	0
0	447
703	587
27	153
5	0
0	1715
34	1733
0	240
0	305
0	207
0	94
0	0
0	138
0	0
0	0
0	29
0	29
0	16
0	0
0	0
0	0
0	0
0	0
63	5263
39	4962
560	4738
74	5132
42	892
0	372
0	0
0	87
0	191
0	138
0	54
0	236
0	85
0	173
0	117
0	71
0	180
0	34
0	28
0	0
0	44
0	163
0	17
0	65
0	12
0	12
0	231
0	231
0	217
0	238
0	201
0	238
0	200
0	200
0	210
0	10
0	201
0	236
0	238
0	93
354	1482
0	781
0	1133
16	98
0	694
0	0
0	304
80	83
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
7	397
0	4
0	1
19	2251
0	1253
21	1877
0	482
11	1021
1	834
0	11
0	11
0	10
0	4058
0	3419
0	3912
0	3479
7	3702
0	35
0	571
14	1118
40	35
0	35
25	6
616	2277
0	1690
0	624
284	256
0	56
28	211
0	0
654	0
8	0
138	0
0	641
0	685
0	700
0	700
0	642
0	668
0	658
0	148
0	32
0	732
0	84
0	646
0	45
0	24
0	64
0	711
0	412
0	31
0	615
0	573
0	16
0	29
0	586
2	92
0	31
0	23
0	105
0	216
0	173
9	204
0	99
0	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	319
0	285
0	274
0	238
0	238
0	243
0	243
0	243
0	49
5	0
0	32
10	762
0	755
0	255
5	130
0	24
0	0
0	0
0	303
0	234
45	189
0	88
0	175
0	208
0	167
0	245
0	245
0	245
0	207
0	34
0	72
0	38
0	3
0	96
0	12
0	28
0	6
0	41
0	4
0	1
0	8
0	0
3	0
8	5
0	50
5	19
0	20
0	0
0	20
0	0
0	1323
0	1282
0	1168
0	678
0	10
0	274
0	152
0	91
0	236
0	107
0	83
0	193
0	203
0	171
0	171
0	102
0	0
11	7118
26	8944
53	9275
0	7973
0	8219
0	8583
0	8113
0	6866
0	8542
0	8219
0	4121
0	8312
0	8499
0	8341
0	8336
0	8204
0	8067
0	7084
5	7406
0	6635
0	7261
3	7076
0	4990
0	4504
0	1485
0	2884
0	1902
5	1106
0	35
0	469
0	1
0	47
0	37
0	0
0	47
0	35
0	0
0	0
0	0
0	0
0	54
0	39
0	0
0	7
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	138
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	69
0	0
0	0
0	0
0	0
0	0
0	0
0	127
0	33
0	0
0	0
0	0
14	1
0	116
0	22
0	68
0	2
0	11
0	2
0	11
0	2
0	11
0	11
0	2
0	2
0	2
0	11
0	2
8	12
0	94
0	9
0	54
0	68
0	0
21	0
0	0
7	1218
0	1051
21	2438
0	2993
0	2099
17	2015
0	2719
0	4014
0	3164
0	3172
110	3076
22	1972
20	2247
0	0
19	0
0	0
0	27
764	75
0	0
0	13
0	49
0	14
18	14
0	9
0	0
0	9
19	0
0	0
0	9
0	0
0	0
10	5
0	0
21	15
0	15
3	25
0	9
0	0
2	3479
0	964
0	4504
0	2038
0	116
0	3420
11	1565
0	2749
0	891
22	1014
0	1058
0	775
0	977
0	287
0	127
0	58
0	109
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	55
0	55
0	22
0	0
0	0
0	7
0	0
0	15
0	9
0	0
0	9
0	0
0	44
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	64
0	64
0	64
0	57
0	105
0	40
0	34
0	34
0	60
0	67
0	42
0	1
0	11
0	0
0	10
0	0
0	0
0	0
0	301
0	282
10	1072
0	1119
0	1193
0	1091
0	408
0	1165
0	383
0	217
0	124
0	187
0	1036
0	148
0	856
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
13	36
0	36
0	36
0	23
0	23
0	23
0	36
0	0
0	82
0	82
0	82
0	0
0	72
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
167	1590
0	1590
37	401
14	401
0	24
0	232
0	67
0	39
0	8
0	154
0	132
0	31
0	83
0	75
0	38
0	75
0	75
0	0
0	38
0	38
0	38
0	38
0	83
0	0
0	0
0	46
0	0
0	38
0	95
0	6
0	201
0	151
0	224
0	284
0	145
0	0
0	253
0	0
0	0
0	259
14	285
0	256
0	254
0	176
0	193
0	191
0	180
0	140
0	203
0	166
0	13
0	90
0	18
0	156
0	154
2	11
0	154
0	6
0	4
0	0
0	0
0	0
0	0
0	0
0	0
989	159
0	159
0	43
0	0
0	0
2	349
0	408
0	398
0	387
0	408
0	372
0	380
0	385
0	370
0	359
0	401
0	397
0	398
0	374
0	384
0	380
0	26
0	230
0	105
0	216
0	7
0	34
0	137
0	57
0	51
0	35
0	0
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	0
0	33
0	308
0	284
0	308
0	304
0	293
0	293
0	293
0	293
0	293
0	79
0	19
0	0
0	0
0	25
11	31
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	67
0	111
0	123
0	100
0	15
0	0
0	12
0	76
0	0
0	14
0	14
0	235
0	235
0	218
0	40
11	14
0	9
0	6
0	0
0	40
0	6
0	40
0	224
0	26
0	9
0	60
0	229
0	27
0	121
0	209
0	27
0	175
0	14
0	27
0	56
0	183
0	14
0	15
0	202
0	14
0	0
0	209
0	209
0	56
0	67
0	27
0	0
0	196
0	1
0	62
0	155
0	0
0	0
0	38
0	150
0	134
0	144
0	0
0	0
0	0
0	0
0	0
0	0
0	3754
2014	8276
0	8198
0	8129
0	6684
0	5617
0	3780
30	3822
14	22
0	2
0	88
0	0
0	0
0	88
0	0
0	0
0	0
0	0
427	1475
0	8
18	1459
0	573
0	4
0	0
0	0
0	0
28	0
0	3971
46	3971
0	3638
0	3582
66	3582
0	3700
0	3700
0	1880
0	7
3	0
1	17
0	0
0	0
0	54
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	58
0	63
0	5
0	29
0	29
0	5
0	5
0	0
0	5
0	5
0	5
0	5
0	24
0	0
0	5
0	5
0	5
0	5
0	0
0	211
0	369
0	374
0	374
0	374
0	348
0	374
0	374
0	369
0	374
0	374
0	374
0	374
9	374
0	374
0	223
0	309
0	90
0	2
0	42
0	10
0	24
0	0
0	6
0	6
0	6
0	6
0	6
0	0
209	148
0	53
0	13
0	0
0	0
0	11
0	23
0	17
0	17
0	2
0	0
0	243
0	82
0	82
0	49
0	164
0	108
0	101
0	63
0	922
0	934
0	164
0	143
0	81
292	78
0	78
50	339
0	4
7	287
31	111
0	230
3	199
13	217
0	55
0	225
0	762
0	713
0	535
0	560
0	670
0	663
0	693
0	656
0	409
0	555
0	683
0	739
0	477
0	459
0	154
0	89
13	101
0	46
0	96
0	22
0	91
0	69
0	69
0	56
14	4
0	0
0	0
0	3
0	0
0	0
0	80
0	0
14	451
25	314
27	371
0	314
30	682
0	246
0	205
0	84
0	308
0	325
0	228
0	228
0	392
13	236
0	171
0	126
0	0
0	149
0	143
0	185
0	12
0	0
0	0
11	0
0	0
0	0
0	0
0	4
0	4
0	1
0	4
0	4
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	26
0	4
0	4
0	4
0	4
5203	713
23	713
0	0
0	175
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	9
7	17
0	8
18	14
0	0
0	4
0	0
0	0
0	6788
163	2041
6	10381
15	7144
176	10804
26	3347
0	10042
0	8369
0	2815
0	6318
0	0
0	0
0	0
0	30
0	1019
18032	9681
80	7589
0	5669
51	3501
0	0
2	108
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	435
0	435
0	0
0	290
0	77
0	1487
8	1487
0	1439
27	1413
0	31
0	302
0	974
0	51
0	393
0	32
0	108
0	5
0	0
0	21
0	0
0	0
0	0
0	73
0	21
49	73
0	1
0	0
0	0
0	3
0	0
0	16
1	0
0	76
0	6
0	0
0	0
0	0
0	0
0	101315
0	86565
0	91627
0	97054
18	67987
0	21988
0	23576
0	19821
0	13318
0	0
16	9948
0	7818
0	5575
0	4162
0	6894
0	6940
0	1
11	0
0	0
3	183
0	25
0	0
0	0
0	0
0	0
13	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	48
0	0
0	0
7	78
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
132	416
0	416
0	271
292	442
0	244
0	442
0	338
0	0
22	15
0	15
0	6
0	57
0	0
0	0
453	331
0	12
18	272
388	165
0	237
0	0
0	15
0	0
0	0
0	111
0	111
0	0
0	94
0	111
0	0
0	111
0	0
0	0
0	0
0	0
0	111
0	94
0	111
0	55
0	59
0	3
0	0
0	3
0	24
0	0
0	0
0	11
0	97
58	5481
0	5398
9	2556
0	4792
43	5566
0	180
0	0
0	0
0	0
463	858
0	0
97	858
0	486
0	198
0	0
7	179
311	477
0	463
0	415
0	15
14	0
16	98
0	225
71	240
0	10
0	0
0	0
0	0
12	22
0	2
0	1
0	0
2	768
0	968
0	968
0	77
0	0
0	0
0	7
0	42
23	111
0	36
0	0
0	131
0	4
0	421
0	421
0	232
7	27
0	161
0	161
0	146
0	146
0	212
0	0
0	294
0	0
0	0
0	195
0	202
0	195
0	0
0	3
0	3
0	925
0	7
0	0
0	0
0	27
0	0
0	0
0	51
0	25
0	10
0	20
0	20
0	0
0	2622
0	21
2736	8546
0	1312
0	2830
22	1680
0	3135
0	565
0	3173
0	969
0	0
0	106
0	47
4	233
5	89
0	27
80	112
0	178
0	78
0	60
0	182
0	64
1223	705
0	0
0	316
101	568
1	33
937	157
0	157
0	7
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	184
0	928
0	259
0	278
0	385
0	93
0	248
0	235
0	1255
0	291
0	149
0	754
0	259
0	216
0	259
0	259
0	189
0	364
0	59
0	129
0	106
0	100
0	60
0	15
0	43
0	1
0	0
0	14
0	111
0	249
0	124
0	42
0	0
0	13
0	113
0	10
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	13
0	13
0	0
0	0
0	0
0	0
36	4835
6675	12526
0	3179
26	2273
2	6964
43	1651
0	742
0	847
0	413
0	24
0	0
0	34
0	66
0	85
0	29
0	12
0	51
0	60
37	25
0	25
0	413
0	425
0	616
0	627
0	627
0	599
0	578
0	394
0	62
0	64
0	39
19	31
0	1
0	0
0	0
0	0
0	0
0	0
14	58
0	0
1	6
0	13
0	0
589	303
0	209
0	108
18	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	130
0	2
0	64
7	45
0	2
0	0
0	0
0	0
0	1152
0	337
0	1220
0	1192
0	521
0	538
0	1191
0	357
0	172
0	2020
190	300
0	131
0	170
51	6162
0	6800
36	6870
0	5519
0	5158
220	5647
0	4493
23	4290
0	3053
30	2819
0	1194
1249	45
0	1621
0	963
0	974
0	19
0	2165
0	1242
0	1996
0	1516
0	981
0	1286
0	881
0	1068
0	378
0	288
0	10
0	10
0	0
0	10
0	0
0	10
0	0
0	0
0	223
0	207
0	207
0	217
0	0
0	52
0	48
0	62
0	62
0	36
0	27
0	13
0	11
0	11
0	12
0	1
14	1
0	11
0	1
0	0
0	308
0	329
0	92
0	149
0	113
0	62
0	62
0	62
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
5	15
0	0
0	0
0	0
0	0
1093	7187
0	6909
38	6226
0	3709
31	1897
5646	9836
0	2127
0	2473
7	1018
0	1391
0	620
0	4559
0	0
0	3763
0	3763
0	3761
0	924
0	3790
0	1770
0	195
0	229
0	207
0	3760
0	3870
0	3722
1	483
0	3507
0	3553
0	3760
0	60
0	3853
0	19
0	193
0	3856
0	3799
0	3911
0	3859
0	3858
0	3851
16	186
0	3611
0	106
0	3358
8	3171
0	2222
0	2101
0	0
0	360
240	1151
13	842
0	851
0	0
0	53
54	722
0	0
0	261
0	0
0	3
0	3
0	0
0	0
0	2
0	0
0	3
0	3
0	0
0	85
0	0
0	85
0	0
0	0
0	0
0	0
0	146
0	146
0	0
0	0
0	132
0	68
8	68
0	52
0	0
0	0
0	54
0	61
0	54
0	3
0	12
0	12
0	22
0	0
0	11
0	0
0	0
0	0
0	0
0	0
53	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	95
0	95
0	14
0	59
0	28
0	11
0	19
0	19
0	11
0	11
0	0
0	0
0	0
0	0
0	109
0	0
29	30
0	109
0	18
0	0
0	0
0	146
0	146
0	0
0	18
0	0
0	18
0	6
0	0
0	9
0	71
0	0
11	0
0	0
0	118
0	37
0	152
0	145
0	170
0	70
12	110
0	113
0	213
0	86
0	0
0	0
20	184
0	20
0	184
22	55
0	0
0	0
0	0
0	0
0	0
0	0
0	242
0	241
0	79
0	248
0	276
0	252
0	0
0	0
0	0
0	0
13	84
0	97
0	95
0	13
0	75
0	0
0	42
0	42
0	15
0	28
0	0
17	15
1	0
0	15
0	17
0	0
0	19
0	17
0	7
0	0
0	0
0	7
0	1
0	0
0	0
0	0
9	32
0	22
4287	1651
0	1651
0	30
0	30
0	0
0	0
0	0
0	0
0	18
0	0
0	22
0	0
0	22
0	246
0	277
6	231
0	248
0	62
0	107
0	80
0	53
0	41
0	33
0	1
0	101
0	374
0	384
0	117
0	394
0	0
0	126
0	0
0	0
0	0
0	31
0	6
0	47
13	5
0	3137
0	0
0	0
56	162
0	17
0	0
0	51
0	0
0	1
0	105
0	0
23	3586
9	3431
0	228
0	3352
0	0
0	0
0	0
0	878
39	0
0	0
0	0
12	0
0	0
0	0
0	131
0	132
0	209
8	127
5	5177
0	127
0	131
20	498
0	412
41	5216
44	530
0	1585
0	2399
0	173
26	559
0	1110
1	3439
0	1813
631	1209
125	1
2	23
0	85
0	85
0	0
0	23
0	0
0	62
0	0
17	200
0	209
0	1199
0	1092
14	1177
0	219
0	11
0	90
0	22
6	78
0	12
0	302
0	212
0	105
0	206
0	155
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	18
0	0
0	0
0	11
0	0
0	0
0	11
0	0
0	0
0	1
0	0
0	11
0	11
0	0
0	11
0	0
132	90
0	90
3223	1645
0	196
0	824
0	624
0	10
0	0
0	0
0	209
54	209
0	62
0	0
0	0
0	0
9	0
0	0
0	0
151	19
63	15
0	15
0	77
400	262
0	140
0	140
0	133
0	43
0	3094
156	12078
0	1285
24	12390
0	367
0	1605
0	3053
188	11851
0	1655
0	51
0	0
87	0
0	0
0	0
0	0
0	0
0	475
0	887
6	2139
14	0
0	1932
0	372
0	240
0	1869
0	776
0	1796
0	538
0	88
10	1
0	1
0	1
0	1
0	11
0	0
0	0
0	75
13	13
6	11
0	0
0	18
0	0
0	0
6	613
0	161
39	11
1	169
15	32
451	137
0	0
0	120
0	168
0	168
45	165
0	141
0	115
4	71
0	23
0	0
0	0
0	11
0	0
0	687
0	0
35	0
0	0
0	0
0	11
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	31
0	18
0	20
0	0
0	18
0	20
0	18
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
64	34
0	14
0	8
0	1
0	0
0	7
0	7
0	1
0	0
0	0
0	20
0	14
26	5625
13	6394
0	5218
215	1448
0	892
0	693
0	0
3	0
0	3870
0	4804
0	4763
1	2328
0	1623
9	455
1	734
0	293
0	84
0	325
9	744
0	311
0	285
0	249
0	82
332	2620
0	474
0	474
0	1355
0	1409
0	986
0	976
0	519
8	59
0	47
0	57
0	10
0	0
0	0
0	0
0	11
0	0
0	11
0	11
0	0
0	0
0	50
0	0
0	0
0	0
0	0
0	0
8	0
1089	1088
0	244
0	847
0	0
0	270
22	257
0	0
0	246
0	235
0	196
0	0
0	18
0	90
0	0
0	0
0	0
0	0
20	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	506
0	879
0	745
0	411
5	136
0	259
0	0
0	0
220	108
0	46
0	108
0	72
0	166
119	947
0	629
0	147
0	107
0	26
0	89
0	10
0	57
0	0
1	124
0	67
0	145
0	0
0	0
0	91
0	0
20	4
10	4
0	1938
0	1810
0	1859
0	1097
0	1227
0	1207
0	1759
0	1778
0	1787
0	1808
0	1770
1	1743
0	1804
0	779
0	1799
0	1650
0	422
0	1152
0	70
0	403
0	50
0	184
0	81
0	21
0	17
0	54
0	26
1741	314
3	90
0	212
0	0
0	31
0	103
0	0
9	33
0	0
489	5009
0	4424
13	1944
0	1467
0	0
1	1547
32	1182
35	1184
0	884
0	878
0	809
72	64
0	15419
0	14369
0	11605
0	4946
2	10867
0	12693
78	9090
0	11080
0	10213
0	10090
0	5004
0	3723
0	2196
0	2850
307	576
0	0
0	3599
0	0
0	0
33	3839
26	6982
0	20929
1	1534
0	39
10	1497
72	4987
0	4924
9	4184
0	6
0	5450
0	4359
0	2838
0	3064
5	151
0	2897
0	6594
0	3659
0	27804
0	2513
0	27812
1376	27803
0	2905
0	27812
0	1692
0	27812
0	5283
0	27804
70	0
0	170
0	237
0	97
0	0
0	71
0	44
12	21
0	14
0	0
0	0
87	50
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	8
0	8
0	8
0	8
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
417	184
10	184
0	0
0	0
1025	31
0	0
0	0
0	10
7	10
1020	2312
0	4
0	2192
334	966
0	1814
115	20497
0	20419
0	644
0	4106
0	3056
0	0
0	10
0	10
0	11
0	11
0	11
0	10
0	10
0	6
0	0
0	20
0	20
0	20
0	0
0	0
0	0
0	0
0	0
9	1993
0	1975
8	1823
0	280
0	87
0	341
23	436
0	97
0	86
11	100
0	59
0	25
4	80
0	19
0	293
0	296
0	322
0	323
0	327
0	300
0	300
0	300
0	300
0	276
0	87
0	253
0	253
0	266
0	0
0	11
0	0
0	73
0	73
0	70
0	59
0	30
0	0
0	0
0	0
0	0
0	0
139	9
4	6
0	8793
0	8768
9	4973
0	6183
0	552
0	3505
5	3795
2	2496
0	484
0	593
0	343
0	0
0	186
0	127
0	119
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	61
0	0
0	87
0	16
0	263
0	304
0	35
0	35
0	256
0	52
0	86
0	10
0	0
0	63
0	28
0	4
0	61
0	129
0	101
0	108
0	0
0	114
0	8
0	29
0	0
0	152
17	160
0	162
0	166
6	153
0	158
0	84
0	24
0	9
0	6
0	0
0	0
0	638
0	613
0	304
0	48
0	487
0	27
0	0
0	13
0	54
0	51
74	309
0	123
0	50
0	44
0	13
0	0
0	0
0	0
0	0
354	445
0	310
0	26
0	38
0	69
0	10
0	14
0	28
0	0
0	16
0	0
0	0
0	3
0	0
0	0
0	869
0	0
0	0
0	0
0	0
0	0
0	106
0	0
0	0
0	0
0	0
0	0
0	106
0	0
0	0
0	0
0	47
0	47
0	59
0	32
0	47
0	47
10	366
0	1627
0	313
0	368
0	368
0	111
0	113
0	212
8	371
0	4484
0	41
0	371
0	109
0	119
22	1
0	23
0	4478
0	4527
8	3006
0	4496
0	1661
0	4181
0	2900
0	1321
0	1670
19	4906
0	838
0	568
0	1642
0	4491
0	4475
0	4459
0	4511
0	0
0	4477
6	4493
0	0
0	4181
0	4526
0	1295
0	3738
0	998
36	0
0	0
0	0
12	5
0	0
1	143
0	0
0	0
0	99
0	92
0	99
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	455
0	1138
0	1039
0	912
0	0
0	767
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	731
0	710
0	1292
0	1034
0	1330
0	1311
0	1301
0	1085
0	1036
0	1100
0	1429
0	1458
0	1227
0	1221
0	1419
0	1461
0	1250
0	1426
0	1176
0	1157
0	1268
0	1347
0	1347
0	1372
0	1482
0	1438
0	0
0	0
0	23
0	0
0	951
0	961
0	793
0	555
0	555
0	405
13	565
0	410
0	332
139	91
0	73
0	41
0	41
0	21
0	0
0	0
0	0
0	0
40	0
2	11
0	0
0	0
0	0
0	0
0	0
0	0
1	92
0	3
0	121
0	1302
4	1299
0	1285
0	575
0	1318
0	680
0	866
0	753
0	443
0	257
0	458
0	25
19	54
0	54
0	8
0	8
0	8
0	8
0	8
0	8
0	2
0	8
0	8
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	81
0	8
0	58
0	50
0	1
0	13
0	5
0	11
0	0
0	0
77	3
0	0
0	0
2110	5445
0	2988
1	2480
0	0
0	7
0	7
0	0
0	0
0	0
91	26703
0	13110
27	27222
0	27104
4	26989
0	23378
0	35
0	899
0	861
6	910
0	49
0	42
0	42
0	42
0	42
0	15
0	0
0	0
0	0
0	0
272	846
0	33
0	814
0	0
476	1922
0	679
0	629
0	889
0	1016
29	891
0	538
0	159
0	1405
0	807
0	1017
0	892
0	933
8	403
0	944
0	79
0	375
0	491
0	180
0	259
0	252
0	212
0	55
7	50
0	127
0	48
0	238
16	195
0	212
0	153
0	42
0	27
3	43
0	0
0	0
413	0
6	10
1	46
0	0
0	0
0	17
0	365
0	7
0	143
17	449
0	1
0	840
0	447
0	408
0	358
0	337
0	139
0	387
0	258
0	621
0	410
0	200
0	167
0	110
0	0
0	43
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
26	73
0	21
0	29
0	29
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	331
0	321
7	326
0	355
37	99
0	28
0	23
0	0
0	0
0	0
0	0
0	0
0	624
0	608
0	90
0	133
19	172
7	80
0	19
0	0
0	0
0	0
1	0
0	0
0	0
0	384
0	379
120	445
0	335
0	379
0	89
0	78
0	44
0	13
0	38
0	0
0	1
0	0
0	1
0	0
0	0
0	40
0	38
0	778
0	798
0	1
0	764
0	768
